0.690538	0.763381	0.660008	0.680211	0.693755	0.733382	0.691913	0.583653	0.479361	0.539352	0.667567	0.544921	0.523763	0.626511	0.636694	0.747701	0.635031	0.674159	0.706056	0.738124	0.681168	
0.580852	0.756557	0.653305	0.685328	0.650728	0.625581	0.404337	0.302581	0.304199	0.310387	0.343064	0.334376	0.362866	0.345274	0.334887	0.404374	0.481758	0.649135	0.638959	0.668447	0.66307	
0.531392	0.656092	0.687014	0.594734	0.735777	0.61461	0.757048	0.649566	0.596586	0.685745	0.74793	0.760445	0.857583	0.663952	0.682902	0.641485	0.740394	0.784743	0.694536	0.699754	0.581058	
0.623442	0.678264	0.705355	0.639039	0.608715	0.731615	0.651344	0.6247	0.636826	0.63692	0.692107	0.591701	0.911895	0.727163	0.706922	0.788243	0.725673	0.758972	0.804178	0.723147	0.672851	
0.556879	0.500708	0.312733	0.238293	0.221638	0.191139	0.187688	0.224466	0.222576	0.246364	0.162234	0.313703	0.262173	0.367681	0.499334	0.473552	0.428965	0.393489	0.401853	0.470692	0.470222	
0.390301	0.552857	0.691927	0.599413	0.639459	0.627803	0.794129	0.627515	0.671406	0.726321	0.699602	0.436911	0.319016	0.251596	0.331627	0.291555	0.405408	0.311289	0.323316	0.357927	0.259194	
0.169593	0.222213	0.187772	0.190723	0.179786	0.189662	0.188132	0.18347	0.206353	0.274958	0.255067	0.178442	0.302751	0.204522	0.235238	0.264596	0.276796	0.15415	0.148118	0.179787	0.137236	
0.739477	0.619218	0.609106	0.715725	0.669089	0.787595	0.696437	0.718301	0.730288	0.646443	0.657398	0.881696	0.746613	0.71567	0.620017	0.697068	0.690179	0.661925	0.748419	0.696249	0.685186	
0.19733	0.204147	0.174917	0.184054	0.3558	0.381035	0.283173	0.427404	0.398316	0.332727	0.384601	0.442648	0.354398	0.342878	0.240261	0.189983	0.221289	0.248622	0.165264	0.169868	0.181009	
0.675358	0.9124	0.55444	0.586728	0.729963	0.672226	0.757457	0.657014	0.65482	0.703488	0.719233	0.720817	0.781117	0.699297	0.72571	0.659866	0.767052	0.631476	0.771022	0.565668	0.680666	


0.598576	0.689771	0.616709	0.629235	0.650013	0.616387	0.470672	0.514448	0.606235	0.507734	0.659161	0.485896	0.685407	0.611758	0.702379	0.619003	0.66305	0.628144	0.69804	0.553624	0.604638	
0.590516	0.663826	0.652164	0.661557	0.633377	0.620032	0.434761	0.376806	0.262427	0.287063	0.273184	0.482245	0.571341	0.620625	0.669249	0.687167	0.738148	0.537188	0.630775	0.70954	0.6775	
0.646253	0.435195	0.294874	0.321831	0.259378	0.201087	0.279027	0.137781	0.2044	0.198244	0.219086	0.60184	0.65047	0.651089	0.601515	0.810901	0.495936	0.639334	0.601674	0.63938	0.626807	
0.813704	0.676769	0.662344	0.807266	0.710094	0.701978	0.75822	0.625	0.710903	0.67157	0.60618	0.609175	0.644022	0.739704	0.618597	0.707207	0.580914	0.748326	0.779293	0.73753	0.713325	
0.415135	0.528114	0.346783	0.265212	0.232584	0.136295	0.124506	0.158757	0.23535	0.393689	0.4079	0.491242	0.528602	0.44904	0.607375	0.431228	0.490987	0.454438	0.488743	0.474017	0.500082	
0.325862	0.379736	0.331858	0.288313	0.372122	0.302926	0.422405	0.331126	0.332661	0.323394	0.286154	0.261714	0.394672	0.363354	0.296497	0.3465	0.264726	0.342554	0.402962	0.404875	0.293955	
0.18072	0.0611375	0.052134	0.0320968	0.0136031	0.0116919	0.0095078	0.0373973	0.0506532	0.0762872	0.0957119	0.197853	0.198632	0.181862	0.150494	0.162957	0.261397	0.160645	0.22827	0.252116	0.179505	
0.735692	0.698455	0.799297	0.754509	0.682427	0.688958	0.836897	0.635918	0.674625	0.641288	0.688635	0.690064	0.682007	0.730575	0.676937	0.565641	0.729786	0.693928	0.724484	0.792409	0.690982	
0.242641	0.177801	0.210623	0.201444	0.252111	0.479913	0.530328	0.489439	0.519263	0.375384	0.260142	0.273384	0.220036	0.165078	0.214733	0.183024	0.182953	0.352864	0.304038	0.179612	0.243431	
0.730415	0.716956	0.877643	0.787075	0.602865	0.660924	0.726745	0.79182	0.836012	0.73286	0.735851	0.672217	0.607961	0.650956	0.703162	0.65913	0.688603	0.632613	0.546257	0.677377	0.725562	


0.606917	0.701488	0.529959	0.714726	0.557791	0.501509	0.387672	0.510285	0.3939	0.404358	0.403994	0.543176	0.618635	0.582507	0.896461	0.554608	0.727352	0.60835	0.694943	0.694177	0.608667	
0.653886	0.596652	0.542473	0.471571	0.334169	0.226945	0.107068	0.0334237	0.021314	0.0603098	0.0616657	0.117822	0.448367	0.425092	0.67751	0.730166	0.722918	0.830929	0.632884	0.773296	0.568279	
0.648577	0.60395	0.756846	0.664875	0.943876	0.734897	0.807123	0.584474	0.694305	0.634376	0.713776	0.61769	0.750432	0.627452	0.647708	0.798649	0.677503	0.674472	0.760358	0.810055	0.660794	
0.678137	0.607766	0.693141	0.720655	0.573369	0.653236	0.719728	0.623255	0.614285	0.630706	0.687223	0.643403	0.655249	0.824959	0.736004	0.762774	0.601356	0.658918	0.765016	0.681477	0.799302	
0.4914	0.429775	0.293908	0.274419	0.126321	0.0843069	0.11297	0.364774	0.270414	0.371914	0.306196	0.315237	0.531729	0.490326	0.565773	0.45032	0.537769	0.481382	0.38906	0.456023	0.441516	
0.399329	0.450706	0.548529	0.419123	0.404818	0.402157	0.387987	0.364918	0.387415	0.331718	0.458115	0.143836	0.213593	0.234086	0.255851	0.255323	0.393901	0.325639	0.283938	0.425788	0.329285	
0.152699	0.0416342	0.0459027	0.0185993	0.0125383	0.0106738	0.0480629	0.143424	0.189671	0.153861	0.161605	0.323984	0.347876	0.299004	0.270678	0.213309	0.192951	0.16267	0.170493	0.149226	0.179993	
0.632206	0.189954	0.136948	0.0807017	0.0901048	0.0809343	0.0965888	0.0934378	0.0874391	0.0810491	0.0876817	0.64715	0.699347	0.721852	0.671732	0.835587	0.622819	0.570751	0.744501	0.76979	0.727421	
0.218602	0.16777	0.284113	0.216043	0.305143	0.477566	0.471842	0.484211	0.345044	0.335814	0.248153	0.264205	0.254824	0.196469	0.242624	0.149688	0.231599	0.265389	0.200502	0.211056	0.22186	
0.590238	0.37092	0.345451	0.393539	0.335929	0.378902	0.267269	0.292053	0.282075	0.251769	0.268382	0.530621	0.734214	0.643766	0.731575	0.709475	0.633402	0.64599	0.763997	0.67021	0.673665	


0.781145	0.598465	0.650293	0.709909	0.620522	0.795276	0.666889	0.742803	0.61559	0.65936	0.708444	0.568963	0.627705	0.682138	0.899306	0.613509	0.652645	0.648663	0.614004	0.549744	0.718489	
