0.199899	0.326914	0.43741	0.442114	0.449606	0.448193	0.509481	0.399627	0.335011	0.410197	0.404841	0.326999	0.312978	0.199457	0.224566	0.237501	0.204565	0.249453	0.2191	0.187995	0.177829	
0.527257	0.52138	0.417501	0.523684	0.509827	0.433296	0.467377	0.562536	0.553005	0.514349	0.43492	0.518826	0.450971	0.578319	0.639807	0.555782	0.51245	0.536528	0.437657	0.531971	0.526911	
0.1717	0.0565347	0.0450485	0.010338	0.0103619	0.0017661	0.0129584	0.0141985	0.0450724	0.0417954	0.0618884	0.204408	0.302795	0.30087	0.195586	0.211793	0.133124	0.143791	0.165048	0.197139	0.187022	
0.304254	0.130137	0.0429514	0.028986	0.0264903	0.0407343	0.0144984	0.0258817	0.0357318	0.0223399	0.0235424	0.175622	0.218887	0.222151	0.271121	0.19194	0.239811	0.213464	0.248586	0.331282	0.251088	
0.315042	0.55015	0.483366	0.665506	0.660366	0.631076	0.506797	0.463043	0.599885	0.496579	0.578499	0.337734	0.282632	0.336843	0.485551	0.341298	0.459132	0.316664	0.266588	0.312049	0.368734	
0.549412	0.591778	0.671235	0.580981	0.497782	0.582406	0.586206	0.638487	0.643895	0.588244	0.564838	0.592613	0.56232	0.58101	0.734591	0.573539	0.721674	0.598821	0.68064	0.524399	0.584054	
0.559372	0.681097	0.582937	0.532541	0.602458	0.7507	0.705221	0.673517	0.65652	0.676359	0.596106	0.646496	0.615965	0.764248	0.655129	0.73774	0.639221	0.550164	0.755586	0.61525	0.657878	
0.600023	0.237709	0.146316	0.143407	0.16771	0.108373	0.179544	0.158087	0.13982	0.11503	0.126323	0.517153	0.552933	0.560766	0.527666	0.646761	0.520889	0.45181	0.503337	0.590593	0.553929	
0.256615	0.495488	0.39035	0.401811	0.339532	0.493581	0.474389	0.530243	0.467141	0.438414	0.492408	0.442842	0.360718	0.30176	0.371978	0.298295	0.368654	0.249593	0.273695	0.227797	0.225048	
0.513094	0.487537	0.453632	0.425928	0.476363	0.49387	0.525098	0.382847	0.422892	0.387226	0.357318	0.397901	0.497299	0.344734	0.43853	0.411452	0.420006	0.47543	0.462981	0.44689	0.344383	
0.233025	0.292454	0.543351	0.550475	0.62488	0.567373	0.500855	0.605964	0.523646	0.542308	0.572809	0.551172	0.50915	0.33682	0.251376	0.0740645	0.0905524	0.154963	0.150941	0.221432	0.261673	
0.246939	0.23103	0.205582	0.122429	0.0406083	0.0109391	0.0159711	0.0190712	0.010502	0.0099522	0.0092042	0.165033	0.250474	0.322933	0.379568	0.41174	0.418034	0.354436	0.254401	0.293841	0.290759	
0.570403	0.457927	0.500165	0.50206	0.564649	0.391414	0.431052	0.448025	0.491959	0.545549	0.497053	0.527792	0.475715	0.48988	0.489018	0.474982	0.408306	0.527162	0.457158	0.5322	0.516072	
0.191638	0.137202	0.147	0.112339	0.130786	0.0846285	0.104036	0.133189	0.107878	0.157902	0.138737	0.168502	0.103482	0.13297	0.11427	0.135633	0.0979963	0.117422	0.146244	0.177033	0.156726	
0.291778	0.269418	0.44196	0.593941	0.585922	0.629386	0.581605	0.538176	0.57995	0.682338	0.653787	0.562335	0.521648	0.471667	0.395117	0.378867	0.343406	0.330495	0.292289	0.31768	0.341564	
0.0751317	0.260146	0.248298	0.278528	0.361443	0.235357	0.36832	0.23888	0.275488	0.352021	0.232238	0.0967856	0.0400973	0.015518	0.0209106	0.106283	0.103454	0.114924	0.13493	0.119912	0.0963505	
0.663492	0.610454	0.611343	0.692074	0.624269	0.589882	0.470578	0.61571	0.74379	0.59679	0.60745	0.641709	0.694778	0.604102	0.583614	0.564453	0.608526	0.57352	0.62256	0.650733	0.659395	
0.467805	0.406219	0.584033	0.520119	0.487524	0.490116	0.532522	0.508185	0.654728	0.53759	0.408717	0.509699	0.401902	0.536224	0.443307	0.475651	0.536091	0.505357	0.422535	0.394702	0.45891	
0.345954	0.346689	0.328897	0.326188	0.321268	0.305094	0.303131	0.271795	0.339407	0.314041	0.313428	0.351641	0.385962	0.34611	0.265124	0.188148	0.304313	0.294494	0.22474	0.290457	0.236537	
0.560777	0.653288	0.588686	0.72428	0.648369	0.697759	0.62775	0.501775	0.68812	0.678062	0.755242	0.65043	0.643781	0.719377	0.652442	0.625351	0.631814	0.552062	0.69965	0.668165	0.518451	
0.412942	0.562924	0.563838	0.531859	0.407667	0.382128	0.453415	0.473973	0.507263	0.46932	0.427419	0.498535	0.446392	0.461231	0.438144	0.620877	0.461158	0.422409	0.444669	0.420076	0.496953	
0.358773	0.255282	0.290044	0.312421	0.327123	0.342375	0.310385	0.312365	0.286169	0.36191	0.393604	0.328042	0.453778	0.440157	0.362937	0.352335	0.361759	0.419414	0.29794	0.398195	0.491253	
0.150523	0.18092	0.170073	0.191145	0.348417	0.381527	0.310715	0.354483	0.438265	0.301012	0.293007	0.281195	0.396658	0.317628	0.354028	0.302725	0.221792	0.247122	0.169941	0.161661	0.18099	
0.029562	0.371047	0.580473	0.649503	0.592992	0.763444	0.598064	0.630276	0.604245	0.562918	0.507126	0.372225	0.21541	0.0443377	0.0218595	0.0252886	0.0124332	0.0367566	0.0185352	0.0051357	0.0058173	
0.27654	0.278992	0.413204	0.295633	0.296724	0.448356	0.266489	0.307332	0.274046	0.302086	0.311749	0.299817	0.332536	0.287204	0.397675	0.364709	0.363449	0.308792	0.295892	0.212248	0.264442	
0.171751	0.0471124	0.0415018	0.0690975	0.0777218	0.0592022	0.0276363	0.0411387	0.0475499	0.0532337	0.0376252	0.111125	0.0794281	0.0989782	0.125185	0.0656012	0.0777799	0.0910983	0.0630611	0.0761342	0.0499264	
0.213832	0.2721	0.325791	0.321731	0.408817	0.427872	0.346527	0.333051	0.333201	0.540734	0.479748	0.374668	0.312056	0.380476	0.315639	0.20547	0.160746	0.142282	0.151912	0.322962	0.191903	
0.494889	0.426764	0.388201	0.555644	0.430297	0.406122	0.438637	0.435679	0.44091	0.367589	0.429794	0.415039	0.376372	0.431651	0.4192	0.387591	0.362318	0.423597	0.359456	0.417768	0.433762	
0.267701	0.217658	0.281257	0.348508	0.45078	0.420466	0.426165	0.501377	0.498217	0.467645	0.427643	0.412671	0.321525	0.247872	0.180705	0.257425	0.22843	0.262785	0.421239	0.378371	0.378424	
0.275221	0.183944	0.250763	0.282182	0.223658	0.27338	0.25742	0.263601	0.215943	0.21961	0.226202	0.227412	0.238002	0.224	0.251265	0.264245	0.242877	0.266817	0.270562	0.20767	0.241949	
0.0787564	0.0644	0.0614915	0.079229	0.155297	0.132792	0.140832	0.0967199	0.172411	0.149087	0.175257	0.181318	0.166586	0.112184	0.0933551	0.107467	0.139938	0.081506	0.0965995	0.0684667	0.0602785	
0.271635	0.328765	0.378985	0.341944	0.262759	0.295515	0.295871	0.300062	0.291841	0.338295	0.283143	0.347845	0.363084	0.473373	0.264334	0.333747	0.358538	0.308813	0.299505	0.269551	0.313321	
0.393132	0.335326	0.254783	0.217943	0.183217	0.129457	0.0505991	0.041738	0.0325671	0.041547	0.009605	0.0087022	0.0402034	0.175349	0.281656	0.367808	0.38964	0.37162	0.359197	0.315933	0.248459	
0.459424	0.534406	0.58708	0.418173	0.387437	0.346812	0.247249	0.227628	0.231218	0.20243	0.197777	0.167449	0.315529	0.364145	0.405463	0.511283	0.610298	0.559526	0.434049	0.507546	0.485446	
0.194705	0.216088	0.296187	0.272328	0.304116	0.30366	0.392057	0.345539	0.374662	0.350621	0.43621	0.4162	0.377144	0.353783	0.305075	0.273842	0.133021	0.199014	0.256258	0.220819	0.220454	
0.545014	0.587566	0.669017	0.553024	0.708415	0.750236	0.698171	0.669969	0.655869	0.605647	0.59571	0.750718	0.535033	0.529337	0.657923	0.569601	0.595727	0.666595	0.620494	0.568881	0.626246	
0.606038	0.604438	0.539249	0.564691	0.697885	0.76075	0.713464	0.579521	0.624018	0.59275	0.509876	0.573165	0.572556	0.529273	0.495562	0.58525	0.451539	0.593532	0.610233	0.584838	0.60089	
0.293925	0.381504	0.572579	0.390645	0.489942	0.462124	0.581308	0.427695	0.506004	0.352258	0.409488	0.171927	0.124476	0.191324	0.253323	0.256711	0.303334	0.259818	0.356549	0.23216	0.281612	
0.0716782	0.103179	0.10788	0.128443	0.110081	0.100273	0.131332	0.0598954	0.0428455	0.092308	0.109662	0.0940813	0.10257	0.0607155	0.0737309	0.0726231	0.0867365	0.093467	0.10544	0.0941663	0.0538251	
0.115562	0.0912513	0.0652841	0.0480634	0.0474863	0.0567884	0.0527531	0.0632275	0.0397512	0.0313563	0.0388912	0.0679359	0.0565602	0.0755868	0.0941733	0.0940766	0.149013	0.108404	0.0801786	0.0828556	0.138114	
0.47672	0.378245	0.557021	0.586745	0.549914	0.615426	0.639621	0.681879	0.649952	0.615845	0.571792	0.548922	0.556314	0.416355	0.426663	0.45308	0.473968	0.505679	0.368502	0.438907	0.424293	
0.701992	0.634822	0.686176	0.629207	0.610036	0.608351	0.669982	0.755577	0.658852	0.653015	0.617433	0.607747	0.604689	0.674017	0.612065	0.642493	0.639091	0.556023	0.619623	0.639001	0.652563	
0.274779	0.21686	0.183173	0.10359	0.0828105	0.0391771	0.0336349	0.0044644	0.0361843	0.023628	0.0344022	0.0321048	0.075316	0.147524	0.196819	0.266553	0.223367	0.378406	0.311372	0.265055	0.205374	
0.740108	0.596052	0.690438	0.702179	0.618629	0.525926	0.676591	0.564064	0.758731	0.716963	0.599569	0.644954	0.62326	0.622942	0.579914	0.558494	0.684056	0.708861	0.6069	0.659516	0.599543	
0.654253	0.596888	0.661057	0.673665	0.705521	0.654641	0.697206	0.698933	0.614016	0.581208	0.561775	0.719775	0.697837	0.598247	0.550604	0.569046	0.635782	0.584347	0.596134	0.543895	0.634127	
0.326766	0.460305	0.600096	0.411215	0.356512	0.435684	0.42957	0.494093	0.466304	0.524526	0.456585	0.536682	0.397598	0.486365	0.323482	0.393162	0.308533	0.436665	0.429894	0.473266	0.383102	
0.346641	0.345111	0.445189	0.34882	0.30928	0.345733	0.265294	0.228588	0.30116	0.275824	0.300876	0.306657	0.340488	0.342311	0.274687	0.366034	0.395045	0.33735	0.335043	0.251772	0.364675	
0.388915	0.57301	0.527756	0.526933	0.630551	0.427444	0.490922	0.40424	0.528108	0.421693	0.545184	0.479976	0.545557	0.509066	0.452162	0.457199	0.452794	0.532879	0.540522	0.601834	0.432549	
0.591798	0.490868	0.45839	0.523226	0.57537	0.691836	0.647945	0.581147	0.507425	0.547082	0.522064	0.586098	0.412557	0.57174	0.549475	0.585433	0.795293	0.593054	0.600932	0.669881	0.556813	
0.300108	0.333987	0.318721	0.224756	0.311245	0.262233	0.248828	0.247269	0.283322	0.287205	0.324586	0.274305	0.249715	0.332516	0.219385	0.200935	0.21954	0.181324	0.261227	0.205962	0.291601	
0.39866	0.493616	0.311324	0.435414	0.447373	0.261059	0.403691	0.425045	0.401765	0.421253	0.385196	0.484569	0.42903	0.322834	0.334986	0.359228	0.275945	0.274123	0.337606	0.342786	0.316475	
